time	1-tT	1-T
2021-12-30T07:52:11.070Z	1200	349
2021-12-30T07:52:31.071Z	1200	352
2021-12-30T07:52:51.079Z	1200	356
2021-12-30T07:53:11.085Z	1200	359
2021-12-30T07:53:31.096Z	1200	363
2021-12-30T07:53:51.111Z	1200	365
2021-12-30T07:54:11.118Z	1200	369
2021-12-30T07:54:31.132Z	1200	372
2021-12-30T07:54:51.144Z	1200	375
2021-12-30T07:55:11.148Z	1200	378
2021-12-30T07:55:31.163Z	1200	380
2021-12-30T07:55:51.175Z	1200	383
2021-12-30T07:56:11.180Z	1200	386
2021-12-30T07:56:31.184Z	1200	389
2021-12-30T07:56:51.192Z	1200	391
2021-12-30T07:57:11.193Z	1200	394
2021-12-30T07:57:31.194Z	1200	397
2021-12-30T07:57:51.203Z	1200	399
2021-12-30T07:58:11.206Z	1200	402
2021-12-30T07:58:31.206Z	1200	404
2021-12-30T07:58:51.206Z	1200	406
2021-12-30T07:59:11.211Z	1200	409
2021-12-30T07:59:51.235Z	1200	413
2021-12-30T08:00:11.241Z	1200	415
2021-12-30T08:00:31.250Z	1200	418
2021-12-30T08:00:51.255Z	1200	420
2021-12-30T08:01:11.257Z	1200	420
2021-12-30T08:01:31.266Z	1200	420
2021-12-30T08:01:51.270Z	1200	420
2021-12-30T08:02:11.280Z	1200	418
2021-12-30T08:02:31.282Z	1200	417
2021-12-30T08:02:51.290Z	1200	415
2021-12-30T08:03:11.292Z	1200	413
2021-12-30T08:03:51.301Z	1200	409
2021-12-30T08:04:11.309Z	1200	407
2021-12-30T08:04:31.311Z	1200	404
2021-12-30T08:04:51.322Z	1200	402
2021-12-30T08:05:11.328Z	1200	401
2021-12-30T08:05:31.338Z	1200	398
2021-12-30T08:05:51.345Z	1200	396
2021-12-30T08:06:11.347Z	1200	395
2021-12-30T08:06:31.361Z	1200	393
2021-12-30T08:06:51.366Z	1200	392
2021-12-30T08:07:11.368Z	1200	391
2021-12-30T08:07:31.371Z	1200	391
2021-12-30T08:07:51.381Z	1200	392
2021-12-30T08:08:11.392Z	1200	394
2021-12-30T08:08:31.407Z	1200	396
2021-12-30T08:08:51.422Z	1200	398
2021-12-30T08:09:11.426Z	1200	401
2021-12-30T08:09:31.441Z	1200	403
2021-12-30T08:09:51.454Z	1200	406
2021-12-30T08:10:11.465Z	1200	406
2021-12-30T08:10:31.471Z	1200	407
2021-12-30T08:10:51.484Z	1200	407
2021-12-30T08:11:11.487Z	1200	406
2021-12-30T08:11:31.490Z	1200	405
2021-12-30T08:11:51.499Z	1200	404
2021-12-30T08:12:11.514Z	1200	402
2021-12-30T08:12:31.517Z	1200	401
2021-12-30T08:12:51.528Z	1200	399
2021-12-30T08:13:11.533Z	1200	397
2021-12-30T08:13:31.533Z	1200	396
2021-12-30T08:13:51.536Z	1200	393
2021-12-30T08:14:11.536Z	1200	392
2021-12-30T08:14:31.539Z	1200	391
2021-12-30T08:14:51.542Z	1200	391
2021-12-30T08:15:11.544Z	1200	392
2021-12-30T08:15:31.556Z	1200	393
2021-12-30T08:15:51.562Z	1200	395
2021-12-30T08:16:11.566Z	1200	397
2021-12-30T08:16:31.569Z	1200	400
2021-12-30T08:16:51.575Z	1200	402
2021-12-30T08:17:11.588Z	1200	404
2021-12-30T08:17:31.596Z	1200	405
2021-12-30T08:17:51.603Z	1200	357
2021-12-30T08:18:11.610Z	1200	365
2021-12-30T08:18:31.617Z	1200	373
2021-12-30T08:18:51.627Z	1200	379
2021-12-30T08:19:11.632Z	1200	383
2021-12-30T08:19:31.645Z	1200	388
2021-12-30T08:19:51.647Z	1200	392
2021-12-30T08:20:11.654Z	1200	394
2021-12-30T08:20:31.654Z	1200	396
2021-12-30T08:20:51.662Z	1200	396
2021-12-30T08:21:11.671Z	1200	396
2021-12-30T08:21:31.671Z	1200	396
2021-12-30T08:21:51.681Z	1200	394
2021-12-30T08:22:11.687Z	1200	393
2021-12-30T08:22:31.694Z	1200	391
2021-12-30T08:22:51.695Z	1200	389
2021-12-30T08:23:11.707Z	1200	387
2021-12-30T08:23:31.708Z	1200	385
2021-12-30T08:23:51.721Z	1200	384
2021-12-30T08:24:11.729Z	1200	383
2021-12-30T08:24:31.744Z	1200	383
2021-12-30T08:24:51.752Z	1200	384
2021-12-30T08:25:11.756Z	1200	385
2021-12-30T08:25:31.766Z	1200	389
2021-12-30T08:25:51.769Z	1200	391
2021-12-30T08:26:11.773Z	1200	394
2021-12-30T08:26:31.774Z	1200	395
2021-12-30T08:26:51.774Z	1200	395
2021-12-30T08:27:11.775Z	1200	396
2021-12-30T08:27:31.781Z	1200	394
2021-12-30T08:27:51.788Z	1200	393
2021-12-30T08:28:11.795Z	1200	392
2021-12-30T08:28:31.806Z	1200	389
2021-12-30T08:28:51.815Z	1200	387
2021-12-30T08:29:11.828Z	1200	386
2021-12-30T08:29:31.830Z	1200	385
2021-12-30T08:29:51.837Z	1200	384
2021-12-30T08:30:11.844Z	1200	385
2021-12-30T08:30:31.857Z	1200	387
2021-12-30T08:30:51.866Z	1200	390
2021-12-30T08:31:11.868Z	1200	392
2021-12-30T08:31:31.869Z	1200	395
2021-12-30T08:31:51.873Z	1200	396
2021-12-30T08:32:11.884Z	1200	396
2021-12-30T08:32:31.888Z	1200	396
2021-12-30T08:32:51.889Z	1200	395
2021-12-30T08:33:11.902Z	1200	394
2021-12-30T08:33:31.907Z	1200	392
2021-12-30T08:33:51.921Z	1200	391
2021-12-30T08:34:11.933Z	1200	388
2021-12-30T08:34:31.942Z	1200	386
2021-12-30T08:34:51.957Z	1200	385
2021-12-30T08:35:11.960Z	1200	385
2021-12-30T08:35:31.971Z	1200	386
2021-12-30T08:35:51.985Z	1200	387
2021-12-30T08:36:12.000Z	1200	389
2021-12-30T08:36:32.005Z	1200	392
2021-12-30T08:36:52.017Z	1200	394
2021-12-30T08:37:12.019Z	1200	396
2021-12-30T08:37:32.030Z	1200	397
2021-12-30T08:37:52.036Z	1200	396
2021-12-30T08:38:12.038Z	1200	396
2021-12-30T08:38:32.040Z	1200	395
2021-12-30T08:38:52.050Z	1200	394
2021-12-30T08:39:12.053Z	1200	392
2021-12-30T08:39:32.067Z	1200	390
2021-12-30T08:39:52.074Z	1200	388
2021-12-30T08:40:12.083Z	1200	346
2021-12-30T08:40:32.095Z	1200	299
2021-12-30T08:40:52.102Z	1200	286
2021-12-30T08:41:12.103Z	1200	292
2021-12-30T08:41:32.110Z	1200	295
2021-12-30T08:41:52.114Z	1200	298
2021-12-30T08:42:12.127Z	1200	301
2021-12-30T08:42:32.137Z	1200	304
2021-12-30T08:42:52.138Z	1200	305
2021-12-30T08:43:12.145Z	1200	307
2021-12-30T08:43:32.156Z	1200	310
2021-12-30T08:43:52.168Z	1200	313
2021-12-30T08:44:12.171Z	1200	316
2021-12-30T08:44:32.186Z	1200	319
2021-12-30T08:44:52.185Z	1200	323
2021-12-30T08:45:12.197Z	1200	327
2021-12-30T08:45:32.202Z	1200	331
2021-12-30T08:45:52.212Z	1200	334
2021-12-30T08:46:12.221Z	1200	338
2021-12-30T08:46:32.221Z	1200	342
2021-12-30T08:46:52.225Z	1200	346
2021-12-30T08:47:12.236Z	1200	349
2021-12-30T08:47:32.243Z	1200	352
2021-12-30T08:47:52.259Z	1200	356
2021-12-30T08:48:12.273Z	1200	359
2021-12-30T08:48:32.283Z	1200	363
2021-12-30T08:48:52.284Z	1200	365
2021-12-30T08:49:12.293Z	1200	369
2021-12-30T08:49:32.307Z	1200	371
2021-12-30T08:49:52.318Z	1200	374
2021-12-30T08:50:12.322Z	1200	378
2021-12-30T08:50:32.323Z	1200	380
2021-12-30T08:50:52.328Z	1200	383
2021-12-30T08:51:12.333Z	1200	386
2021-12-30T08:51:32.334Z	1200	389
2021-12-30T08:51:52.346Z	1200	391
2021-12-30T08:52:12.358Z	1200	394
2021-12-30T08:52:32.362Z	1200	397
2021-12-30T08:52:52.375Z	1200	399
2021-12-30T08:53:12.379Z	1200	402
2021-12-30T08:53:32.388Z	1200	404
2021-12-30T08:53:52.404Z	1200	407
2021-12-30T08:54:12.409Z	1200	409
2021-12-30T08:54:52.431Z	1200	414
2021-12-30T08:55:12.442Z	1200	417
2021-12-30T08:55:32.445Z	1200	419
2021-12-30T08:55:52.452Z	1200	421
2021-12-30T08:56:12.456Z	1200	422
2021-12-30T08:56:32.467Z	1200	422
2021-12-30T08:56:52.466Z	1200	421
2021-12-30T08:57:12.478Z	1200	420
2021-12-30T08:57:32.479Z	1200	419
2021-12-30T08:57:52.487Z	1200	417
2021-12-30T08:58:12.501Z	1200	415
2021-12-30T08:58:32.508Z	1200	413
2021-12-30T08:59:12.519Z	1200	409
2021-12-30T08:59:32.521Z	1200	407
2021-12-30T08:59:52.525Z	1200	405
2021-12-30T09:00:12.527Z	1200	403
2021-12-30T09:00:32.531Z	1200	401
2021-12-30T09:00:52.537Z	1200	399
2021-12-30T09:01:12.540Z	1200	397
2021-12-30T09:01:32.540Z	1200	395
2021-12-30T09:01:52.543Z	1200	394
2021-12-30T09:02:12.553Z	1200	392
2021-12-30T09:02:32.554Z	1200	392
2021-12-30T09:02:52.555Z	1200	393
2021-12-30T09:03:12.556Z	1200	394
2021-12-30T09:03:32.562Z	1200	396
2021-12-30T09:03:52.575Z	1200	398
2021-12-30T09:04:12.583Z	1200	401
2021-12-30T09:04:32.590Z	1200	403
2021-12-30T09:04:52.604Z	1200	405
2021-12-30T09:05:12.607Z	1200	406
2021-12-30T09:05:32.611Z	1200	407
2021-12-30T09:05:52.623Z	1200	407
2021-12-30T09:06:12.632Z	1200	406
2021-12-30T09:06:32.637Z	1200	406
2021-12-30T09:06:52.652Z	1200	404
2021-12-30T09:07:12.657Z	1200	402
2021-12-30T09:07:32.667Z	1200	401
2021-12-30T09:07:52.677Z	1200	399
2021-12-30T09:08:12.691Z	1200	398
2021-12-30T09:08:32.699Z	1200	396
2021-12-30T09:08:52.712Z	1200	395
2021-12-30T09:09:12.718Z	1200	393
2021-12-30T09:09:32.721Z	1200	393
2021-12-30T09:09:52.730Z	1200	393
2021-12-30T09:10:12.737Z	1200	392
2021-12-30T09:10:32.741Z	1200	323
2021-12-30T09:10:52.750Z	1200	333
2021-12-30T09:11:12.758Z	1200	357
2021-12-30T09:11:32.773Z	1200	371
2021-12-30T09:11:52.787Z	1200	383
2021-12-30T09:12:12.797Z	1200	391
2021-12-30T09:12:32.802Z	1200	398
2021-12-30T09:12:52.806Z	1200	405
2021-12-30T09:13:32.833Z	1200	415
2021-12-30T09:13:52.836Z	1200	417
2021-12-30T09:14:12.844Z	1200	419
2021-12-30T09:14:32.852Z	1200	420
2021-12-30T09:14:52.865Z	1200	420
2021-12-30T09:15:12.877Z	1200	420
2021-12-30T09:15:32.882Z	1200	419
2021-12-30T09:15:52.896Z	1200	418
2021-12-30T09:16:12.909Z	1200	417
2021-12-30T09:16:32.909Z	1200	416
2021-12-30T09:16:52.912Z	1200	415
2021-12-30T09:17:12.912Z	1200	413
2021-12-30T09:18:12.934Z	1200	409
2021-12-30T09:18:32.949Z	1200	407
2021-12-30T09:18:52.960Z	1200	406
2021-12-30T09:19:12.961Z	1200	405
2021-12-30T09:19:32.962Z	1200	403
2021-12-30T09:19:52.977Z	1200	402
2021-12-30T09:20:12.977Z	1200	401
2021-12-30T09:20:32.979Z	1200	401
2021-12-30T09:20:52.988Z	1200	402
2021-12-30T09:21:12.992Z	1200	404
2021-12-30T09:21:33.004Z	1200	406
2021-12-30T09:21:53.006Z	1200	408
2021-12-30T09:24:33.075Z	1200	409
2021-12-30T09:24:53.081Z	1200	407
2021-12-30T09:25:13.081Z	1200	406
2021-12-30T09:25:33.096Z	1200	405
2021-12-30T09:25:53.104Z	1200	404
2021-12-30T09:26:13.110Z	1200	403
2021-12-30T09:26:33.118Z	1200	402
2021-12-30T09:26:53.134Z	1200	403
2021-12-30T09:27:13.144Z	1200	404
2021-12-30T09:27:33.156Z	1200	406
2021-12-30T09:27:53.165Z	1200	408
2021-12-30T09:28:53.186Z	1200	413
2021-12-30T09:29:13.190Z	1200	414
2021-12-30T09:29:33.190Z	1200	414
2021-12-30T09:29:53.204Z	1200	373
2021-12-30T09:30:13.205Z	1200	338
2021-12-30T09:30:33.209Z	1200	329
2021-12-30T09:30:53.211Z	1200	326
2021-12-30T09:31:13.223Z	1200	325
2021-12-30T09:31:33.238Z	1200	325
2021-12-30T09:31:53.242Z	1200	327
2021-12-30T09:32:13.248Z	1200	329
2021-12-30T09:32:33.253Z	1200	331
2021-12-30T09:32:53.257Z	1200	333
2021-12-30T09:33:13.260Z	1200	335
2021-12-30T09:33:33.270Z	1200	337
2021-12-30T09:33:53.279Z	1200	340
2021-12-30T09:34:13.292Z	1200	343
2021-12-30T09:34:33.302Z	1200	346
2021-12-30T09:34:53.309Z	1200	349
2021-12-30T09:35:13.324Z	1200	352
2021-12-30T09:35:33.329Z	1200	356
2021-12-30T09:35:53.330Z	1200	359
2021-12-30T09:36:13.344Z	1200	362
2021-12-30T09:36:33.349Z	1200	365
2021-12-30T09:36:53.358Z	1200	368
2021-12-30T09:37:13.361Z	1200	371
2021-12-30T09:37:33.362Z	1200	374
2021-12-30T09:37:53.372Z	1200	377
2021-12-30T09:38:13.378Z	1200	380
2021-12-30T09:38:33.383Z	1200	383
2021-12-30T09:38:53.396Z	1200	385
2021-12-30T09:39:13.408Z	1200	388
2021-12-30T09:39:33.423Z	1200	391
2021-12-30T09:39:53.428Z	1200	392
2021-12-30T09:40:13.437Z	1200	396
2021-12-30T09:40:33.446Z	1200	398
2021-12-30T09:40:53.456Z	1200	402
2021-12-30T09:41:13.466Z	1200	404
2021-12-30T09:41:33.465Z	1200	407
2021-12-30T09:41:53.479Z	1200	408
2021-12-30T09:42:33.501Z	1200	415
2021-12-30T09:42:53.504Z	1200	416
2021-12-30T09:43:13.510Z	1200	418
2021-12-30T09:43:33.519Z	1200	421
2021-12-30T09:43:53.526Z	1200	423
2021-12-30T09:44:13.534Z	1200	425
2021-12-30T09:44:33.535Z	1200	425
2021-12-30T09:44:53.546Z	1200	426
2021-12-30T09:45:13.546Z	1200	425
2021-12-30T09:45:33.553Z	1200	424
2021-12-30T09:45:53.557Z	1200	424
2021-12-30T09:46:13.569Z	1200	421
2021-12-30T09:46:33.581Z	1200	420
2021-12-30T09:46:53.588Z	1200	418
2021-12-30T09:47:13.598Z	1200	417
2021-12-30T09:47:33.610Z	1200	414
2021-12-30T09:47:53.621Z	1200	413
2021-12-30T09:48:33.629Z	1200	408
2021-12-30T09:48:53.632Z	1200	406
2021-12-30T09:49:13.643Z	1200	405
2021-12-30T09:49:33.652Z	1200	403
2021-12-30T09:49:53.653Z	1200	401
2021-12-30T09:50:13.661Z	1200	399
2021-12-30T09:50:33.676Z	1200	397
2021-12-30T09:50:53.680Z	1200	396
2021-12-30T09:51:13.687Z	1200	396
2021-12-30T09:51:33.695Z	1200	397
2021-12-30T09:51:53.705Z	1200	398
2021-12-30T09:52:13.717Z	1200	400
2021-12-30T09:52:33.717Z	1200	402
2021-12-30T09:52:53.724Z	1200	405
2021-12-30T09:53:13.739Z	1200	407
2021-12-30T09:53:33.745Z	1200	409
2021-12-30T09:54:53.773Z	1200	409
2021-12-30T09:55:13.773Z	1200	408
2021-12-30T09:55:33.778Z	1200	407
2021-12-30T09:55:53.791Z	1200	406
2021-12-30T09:56:13.792Z	1200	404
2021-12-30T09:56:33.795Z	1200	402
2021-12-30T09:56:53.805Z	1200	402
2021-12-30T09:57:13.814Z	1200	400
2021-12-30T09:57:33.817Z	1200	398
2021-12-30T09:57:53.817Z	1200	398
2021-12-30T09:58:13.821Z	1200	399
2021-12-30T09:58:33.831Z	1200	400
2021-12-30T09:58:53.845Z	1200	403
2021-12-30T09:59:13.853Z	1200	404
2021-12-30T09:59:33.855Z	1200	407
2021-12-30T09:59:53.866Z	1200	407
2021-12-30T10:00:13.879Z	1200	409
2021-12-30T10:00:33.891Z	1200	409
2021-12-30T10:00:53.906Z	1200	407
2021-12-30T10:01:13.913Z	1200	407
2021-12-30T10:01:33.918Z	1200	357
2021-12-30T10:01:53.928Z	1200	349
2021-12-30T10:02:13.936Z	1200	361
2021-12-30T10:02:33.942Z	1200	370
2021-12-30T10:02:53.948Z	1200	375
2021-12-30T10:03:13.956Z	1200	381
2021-12-30T10:03:33.968Z	1200	386
2021-12-30T10:03:53.973Z	1200	392
2021-12-30T10:04:13.981Z	1200	396
2021-12-30T10:04:33.993Z	1200	399
2021-12-30T10:04:54.005Z	1200	401
2021-12-30T10:05:14.008Z	1200	401
2021-12-30T10:05:34.018Z	1200	401
2021-12-30T10:05:54.020Z	1200	401
2021-12-30T10:06:14.033Z	1200	400
2021-12-30T10:06:34.043Z	1200	399
2021-12-30T10:06:54.056Z	1200	396
2021-12-30T10:07:14.065Z	1200	395
2021-12-30T10:07:34.072Z	1200	393
2021-12-30T10:07:54.083Z	1200	391
2021-12-30T10:08:14.095Z	1200	389
2021-12-30T10:08:34.110Z	1200	387
2021-12-30T10:08:54.111Z	1200	385
2021-12-30T10:09:14.126Z	1200	385
2021-12-30T10:09:34.130Z	1200	386
2021-12-30T10:09:54.132Z	1200	386
2021-12-30T10:10:14.136Z	1200	388
2021-12-30T10:10:34.139Z	1200	391
2021-12-30T10:10:54.141Z	1200	395
2021-12-30T10:11:14.143Z	1200	397
2021-12-30T10:11:34.154Z	1200	398
2021-12-30T10:11:54.165Z	1200	398
2021-12-30T10:12:14.179Z	1200	399
2021-12-30T10:12:34.190Z	1200	398
2021-12-30T10:12:54.194Z	1200	397
2021-12-30T10:13:14.195Z	1200	396
2021-12-30T10:13:34.206Z	1200	394
2021-12-30T10:13:54.212Z	1200	393
2021-12-30T10:14:14.215Z	1200	391
2021-12-30T10:14:34.226Z	1200	389
2021-12-30T10:14:54.235Z	1200	386
2021-12-30T10:15:14.235Z	1200	326
2021-12-30T10:15:34.244Z	1200	314
2021-12-30T10:15:54.253Z	1200	311
2021-12-30T10:16:14.259Z	1200	311
2021-12-30T10:16:34.268Z	1200	313
2021-12-30T10:16:54.279Z	1200	316
2021-12-30T10:17:14.291Z	1200	318
2021-12-30T10:17:34.306Z	1200	320
2021-12-30T10:17:54.308Z	1200	323
2021-12-30T10:18:14.317Z	1200	326
2021-12-30T10:18:34.330Z	1200	330
2021-12-30T10:18:54.332Z	1200	333
2021-12-30T10:19:14.346Z	1200	337
2021-12-30T10:19:34.348Z	1200	340
2021-12-30T10:19:54.356Z	1200	344
2021-12-30T10:20:14.372Z	1200	347
2021-12-30T10:20:34.386Z	1200	350
2021-12-30T10:20:54.395Z	1200	353
2021-12-30T10:21:14.400Z	1200	356
2021-12-30T10:21:34.406Z	1200	359
2021-12-30T10:21:54.417Z	1200	363
2021-12-30T10:22:14.426Z	1200	366
2021-12-30T10:22:34.429Z	1200	369
2021-12-30T10:22:54.444Z	1200	372
2021-12-30T10:23:14.457Z	1200	375
2021-12-30T10:23:34.468Z	1200	378
2021-12-30T10:23:54.476Z	1200	380
2021-12-30T10:24:14.477Z	1200	383
2021-12-30T10:24:34.479Z	1200	386
2021-12-30T10:24:54.489Z	1200	389
2021-12-30T10:25:14.502Z	1200	392
2021-12-30T10:25:34.507Z	1200	394
2021-12-30T10:25:54.510Z	1200	397
2021-12-30T10:26:14.510Z	1200	399
2021-12-30T10:26:34.510Z	1200	402
2021-12-30T10:26:54.513Z	1200	405
2021-12-30T10:27:14.522Z	1200	407
2021-12-30T10:27:34.526Z	1200	409
2021-12-30T10:28:14.538Z	1200	414
2021-12-30T10:28:34.540Z	1200	416
2021-12-30T10:28:54.541Z	1200	419
2021-12-30T10:29:14.546Z	1200	419
2021-12-30T10:29:34.548Z	1200	420
2021-12-30T10:29:54.553Z	1200	420
2021-12-30T10:30:14.557Z	1200	418
2021-12-30T10:30:34.563Z	1200	417
2021-12-30T10:30:54.566Z	1200	415
2021-12-30T10:31:14.569Z	1200	414
2021-12-30T10:31:54.585Z	1200	409
2021-12-30T10:32:14.595Z	1200	408
2021-12-30T10:32:34.606Z	1200	406
2021-12-30T10:32:54.607Z	1200	404
2021-12-30T10:33:14.621Z	1200	402
2021-12-30T10:33:34.634Z	1200	400
2021-12-30T10:33:54.636Z	1200	398
2021-12-30T10:34:14.639Z	1200	396
2021-12-30T10:34:34.648Z	1200	394
2021-12-30T10:34:54.655Z	1200	392
2021-12-30T10:35:14.658Z	1200	391
2021-12-30T10:35:34.672Z	1200	391
2021-12-30T10:35:54.678Z	1200	391
2021-12-30T10:36:14.679Z	1200	392
2021-12-30T10:36:34.679Z	1200	393
2021-12-30T10:36:54.684Z	1200	396
2021-12-30T10:37:14.688Z	1200	398
2021-12-30T10:37:34.697Z	1200	401
2021-12-30T10:37:54.704Z	1200	403
2021-12-30T10:38:14.706Z	1200	404
2021-12-30T10:38:34.716Z	1200	405
2021-12-30T10:38:54.721Z	1200	405
2021-12-30T10:39:14.723Z	1200	405
2021-12-30T10:39:34.731Z	1200	404
2021-12-30T10:39:54.739Z	1200	402
2021-12-30T10:40:14.739Z	1200	401
2021-12-30T10:40:34.742Z	1200	399
2021-12-30T10:40:54.744Z	1200	398
2021-12-30T10:41:14.753Z	1200	397
2021-12-30T10:41:34.769Z	1200	395
2021-12-30T10:41:54.780Z	1200	393
2021-12-30T10:42:14.781Z	1200	392
2021-12-30T10:42:34.792Z	1200	391
2021-12-30T10:42:54.801Z	1200	390
2021-12-30T10:43:14.816Z	1200	391
2021-12-30T10:43:34.817Z	1200	392
2021-12-30T10:43:54.826Z	1200	394
2021-12-30T10:44:14.833Z	1200	395
2021-12-30T10:44:34.837Z	1200	398
2021-12-30T10:44:54.851Z	1200	401
2021-12-30T10:45:14.857Z	1200	403
2021-12-30T10:45:34.872Z	1200	351
2021-12-30T10:45:54.880Z	1200	326
2021-12-30T10:46:14.892Z	1200	350
2021-12-30T10:46:34.894Z	1200	373
2021-12-30T10:46:54.896Z	1200	386
2021-12-30T10:47:14.904Z	1200	397
2021-12-30T10:47:34.909Z	1200	404
2021-12-30T10:48:14.923Z	1200	414
