time	1-tT	1-T
2021-11-22T11:44:07.288Z	1000	597
2021-11-22T11:44:27.295Z	1000	606
2021-11-22T11:44:47.296Z	1000	615
2021-11-22T11:45:07.297Z	1000	623
2021-11-22T11:45:27.304Z	1000	632
2021-11-22T11:45:47.312Z	1000	640
2021-11-22T11:46:07.322Z	1000	649
2021-11-22T11:46:27.324Z	1000	657
2021-11-22T11:46:47.335Z	1000	664
2021-11-22T11:47:07.345Z	1000	673
2021-11-22T11:47:27.354Z	1000	681
2021-11-22T11:47:47.366Z	1000	689
2021-11-22T11:48:07.374Z	1000	696
2021-11-22T11:48:27.383Z	1000	704
2021-11-22T11:48:47.387Z	1000	711
2021-11-22T11:49:07.401Z	1000	718
2021-11-22T11:49:27.404Z	1000	725
2021-11-22T11:49:47.413Z	1000	732
2021-11-22T11:50:07.415Z	1000	738
2021-11-22T11:50:27.426Z	1000	744
2021-11-22T11:50:47.433Z	1000	751
2021-11-22T11:51:07.435Z	1000	757
2021-11-22T11:51:27.450Z	1000	765
2021-11-22T11:51:47.464Z	1000	770
2021-11-22T11:52:07.467Z	1000	777
2021-11-22T11:52:27.468Z	1000	782
2021-11-22T11:52:47.472Z	1000	789
2021-11-22T11:53:07.485Z	1000	794
2021-11-22T11:53:27.496Z	1000	800
2021-11-22T11:53:47.500Z	1000	806
2021-11-22T11:54:07.507Z	1000	811
2021-11-22T11:54:27.507Z	1000	817
2021-11-22T11:54:47.508Z	1000	822
2021-11-22T11:55:07.523Z	1000	828
2021-11-22T11:55:27.538Z	1000	833
2021-11-22T11:55:47.545Z	1000	839
2021-11-22T11:56:07.551Z	1000	845
2021-11-22T11:56:27.560Z	1000	850
2021-11-22T11:56:47.561Z	1000	855
2021-11-22T11:57:07.576Z	1000	860
2021-11-22T11:57:27.579Z	1000	866
2021-11-22T11:57:47.591Z	1000	871
2021-11-22T11:58:07.593Z	1000	875
2021-11-22T11:58:27.602Z	1000	881
2021-11-22T11:58:47.605Z	1000	886
2021-11-22T11:59:07.608Z	1000	891
2021-11-22T11:59:27.612Z	1000	896
2021-11-22T11:59:47.615Z	1000	901
2021-11-22T12:00:07.620Z	1000	906
2021-11-22T12:00:27.622Z	1000	908
2021-11-22T12:00:47.633Z	1000	907
2021-11-22T12:01:07.635Z	1000	905
2021-11-22T12:01:27.644Z	1000	901
2021-11-22T12:01:47.654Z	1000	898
2021-11-22T12:02:07.669Z	1000	893
2021-11-22T12:02:27.682Z	1000	888
2021-11-22T12:02:47.686Z	1000	883
2021-11-22T12:03:07.699Z	1000	878
2021-11-22T12:03:27.703Z	1000	874
2021-11-22T12:03:47.716Z	1000	869
2021-11-22T12:04:07.730Z	1000	865
2021-11-22T12:04:27.744Z	1000	863
2021-11-22T12:04:47.754Z	1000	864
2021-11-22T12:05:07.762Z	1000	866
2021-11-22T12:05:27.768Z	1000	870
2021-11-22T12:05:47.774Z	1000	875
2021-11-22T12:06:07.776Z	1000	881
2021-11-22T12:06:27.787Z	1000	886
2021-11-22T12:06:47.795Z	1000	891
2021-11-22T12:07:07.798Z	1000	898
2021-11-22T12:07:27.804Z	1000	903
2021-11-22T12:07:47.806Z	1000	908
2021-11-22T12:08:07.809Z	1000	910
2021-11-22T12:08:27.811Z	1000	909
2021-11-22T12:08:47.814Z	1000	907
2021-11-22T12:09:07.824Z	1000	905
2021-11-22T12:09:27.825Z	1000	901
2021-11-22T12:09:47.840Z	1000	897
2021-11-22T12:10:07.851Z	1000	893
2021-11-22T12:10:27.851Z	1000	889
2021-11-22T12:10:47.850Z	1000	885
2021-11-22T12:11:07.862Z	1000	881
2021-11-22T12:11:27.867Z	1000	877
2021-11-22T12:11:47.871Z	1000	873
2021-11-22T12:12:07.882Z	1000	869
2021-11-22T12:12:27.892Z	1000	865
2021-11-22T12:12:47.895Z	1000	864
2021-11-22T12:13:07.905Z	1000	866
2021-11-22T12:13:27.921Z	1000	869
2021-11-22T12:13:47.934Z	1000	873
2021-11-22T12:14:07.938Z	1000	879
2021-11-22T12:14:27.952Z	1000	885
2021-11-22T12:14:47.961Z	1000	892
2021-11-22T12:15:07.970Z	1000	898
2021-11-22T12:15:27.975Z	1000	904
2021-11-22T12:15:47.977Z	1000	909
2021-11-22T12:16:07.991Z	1000	911
2021-11-22T12:16:27.993Z	1000	911
2021-11-22T12:16:47.996Z	1000	910
2021-11-22T12:17:08.010Z	1000	907
2021-11-22T12:17:28.017Z	1000	904
2021-11-22T12:17:48.026Z	1000	901
2021-11-22T12:18:08.038Z	1000	897
2021-11-22T12:18:28.047Z	1000	894
2021-11-22T12:18:48.057Z	1000	890
2021-11-22T12:19:08.070Z	1000	886
2021-11-22T12:19:28.072Z	1000	882
2021-11-22T12:19:48.085Z	1000	879
2021-11-22T12:20:08.093Z	1000	875
2021-11-22T12:20:28.092Z	1000	872
2021-11-22T12:20:48.096Z	1000	869
2021-11-22T12:21:08.097Z	1000	865
2021-11-22T12:21:28.096Z	1000	865
2021-11-22T12:21:48.100Z	1000	866
2021-11-22T12:22:08.114Z	1000	870
2021-11-22T12:22:28.122Z	1000	875
2021-11-22T12:22:48.133Z	1000	880
2021-11-22T12:23:08.133Z	1000	885
2021-11-22T12:23:28.141Z	1000	893
2021-11-22T12:23:48.151Z	1000	899
2021-11-22T12:24:08.158Z	1000	906
2021-11-22T12:24:28.159Z	1000	910
2021-11-22T12:24:48.171Z	1000	913
2021-11-22T12:25:08.175Z	1000	913
2021-11-22T12:25:28.177Z	1000	911
2021-11-22T12:25:48.181Z	1000	909
2021-11-22T12:26:08.182Z	1000	906
2021-11-22T12:26:28.191Z	1000	903
2021-11-22T12:26:48.204Z	1000	900
2021-11-22T12:27:08.217Z	1000	896
2021-11-22T12:27:28.218Z	1000	893
2021-11-22T12:27:48.222Z	1000	890
2021-11-22T12:28:08.232Z	1000	889
2021-11-22T12:28:28.232Z	1000	889
2021-11-22T12:28:48.233Z	1000	890
2021-11-22T12:29:08.238Z	1000	892
2021-11-22T12:29:28.248Z	1000	894
2021-11-22T12:29:48.263Z	1000	897
2021-11-22T12:30:08.271Z	1000	900
2021-11-22T12:30:28.278Z	1000	902
2021-11-22T12:30:48.282Z	1000	904
2021-11-22T12:31:08.287Z	1000	906
2021-11-22T12:31:28.294Z	1000	906
2021-11-22T12:31:48.302Z	1000	906
2021-11-22T12:32:08.311Z	1000	906
2021-11-22T12:32:28.325Z	1000	905
2021-11-22T12:32:48.331Z	1000	904
2021-11-22T12:33:08.335Z	1000	902
2021-11-22T12:33:28.345Z	1000	901
2021-11-22T12:33:48.348Z	1000	900
2021-11-22T12:34:08.361Z	1000	898
2021-11-22T12:34:28.363Z	1000	898
2021-11-22T12:34:48.373Z	1000	897
2021-11-22T12:35:08.384Z	1000	897
2021-11-22T12:35:28.390Z	1000	896
2021-11-22T12:35:48.396Z	1000	897
2021-11-22T12:36:08.411Z	1000	897
2021-11-22T12:36:28.421Z	1000	897
2021-11-22T12:36:48.430Z	1000	898
2021-11-22T12:37:08.431Z	1000	898
2021-11-22T12:37:28.443Z	1000	899
2021-11-22T12:37:48.454Z	1000	899
2021-11-22T12:38:08.465Z	1000	900
2021-11-22T12:38:28.467Z	1000	900
2021-11-22T12:38:48.482Z	1000	900
2021-11-22T12:39:08.490Z	1000	900
2021-11-22T12:39:28.492Z	1000	900
2021-11-22T12:39:48.505Z	1000	900
2021-11-22T12:40:08.505Z	1000	900
2021-11-22T12:40:28.506Z	1000	900
2021-11-22T12:40:48.506Z	1000	899
2021-11-22T12:41:08.511Z	1000	899
2021-11-22T12:41:28.524Z	1000	899
2021-11-22T12:41:48.527Z	1000	899
2021-11-22T12:42:08.540Z	1000	899
2021-11-22T12:42:28.553Z	1000	899
2021-11-22T12:42:48.567Z	1000	899
2021-11-22T12:43:08.578Z	1000	899
2021-11-22T12:43:28.593Z	1000	899
2021-11-22T12:43:48.602Z	1000	899
2021-11-22T12:44:08.603Z	1000	899
2021-11-22T12:44:28.604Z	1000	899
2021-11-22T12:44:48.605Z	1000	899
2021-11-22T12:45:08.611Z	1000	899
2021-11-22T12:45:28.623Z	1000	899
2021-11-22T12:45:48.625Z	1000	899
2021-11-22T12:46:08.634Z	1000	899
2021-11-22T12:46:28.650Z	1000	899
2021-11-22T12:46:48.651Z	1000	899
2021-11-22T12:47:08.660Z	1000	899
2021-11-22T12:47:28.661Z	1000	899
2021-11-22T12:47:48.666Z	1000	899
2021-11-22T12:48:08.679Z	1000	899
2021-11-22T12:48:28.679Z	1000	899
2021-11-22T12:48:48.688Z	1000	899
2021-11-22T12:49:08.703Z	1000	899
2021-11-22T12:49:28.713Z	1000	899
2021-11-22T12:49:48.714Z	1000	900
2021-11-22T12:50:08.720Z	1000	900
2021-11-22T12:50:28.723Z	1000	899
2021-11-22T12:50:48.730Z	1000	899
2021-11-22T12:51:08.745Z	1000	899
2021-11-22T12:51:28.745Z	1000	899
2021-11-22T12:51:48.759Z	1000	899
2021-11-22T12:52:08.768Z	1000	899
2021-11-22T12:52:28.771Z	1000	899
2021-11-22T12:52:48.777Z	1000	899
2021-11-22T12:53:08.784Z	1000	899
2021-11-22T12:53:28.798Z	1000	899
2021-11-22T12:53:48.805Z	1000	899
2021-11-22T12:54:08.820Z	1000	899
2021-11-22T12:54:28.822Z	1000	899
2021-11-22T12:54:48.836Z	1000	899
2021-11-22T12:55:08.851Z	1000	899
2021-11-22T12:55:28.863Z	1000	899
2021-11-22T12:55:48.869Z	1000	899
2021-11-22T12:56:08.870Z	1000	899
2021-11-22T12:56:28.881Z	1000	899
2021-11-22T12:56:48.886Z	1000	899
2021-11-22T12:57:08.896Z	1000	899
2021-11-22T12:57:28.908Z	1000	899
2021-11-22T12:57:48.918Z	1000	899
2021-11-22T12:58:08.917Z	1000	899
2021-11-22T12:58:28.924Z	1000	899
2021-11-22T12:58:48.929Z	1000	899
2021-11-22T12:59:08.929Z	1000	899
2021-11-22T12:59:28.944Z	1000	899
2021-11-22T12:59:48.949Z	1000	899
2021-11-22T13:00:08.964Z	1000	863
2021-11-22T13:00:28.965Z	1000	829
2021-11-22T13:00:48.975Z	1000	812
2021-11-22T13:01:08.990Z	1000	803
2021-11-22T13:01:28.994Z	1000	800
2021-11-22T13:01:49.002Z	1000	800
2021-11-22T13:02:09.011Z	1000	802
2021-11-22T13:02:29.012Z	1000	805
2021-11-22T13:02:49.024Z	1000	808
2021-11-22T13:03:09.033Z	1000	812
2021-11-22T13:03:29.034Z	1000	817
2021-11-22T13:03:49.041Z	1000	822
2021-11-22T13:04:09.043Z	1000	827
2021-11-22T13:04:29.057Z	1000	832
2021-11-22T13:04:49.068Z	1000	838
2021-11-22T13:05:09.082Z	1000	842
2021-11-22T13:05:29.085Z	1000	848
2021-11-22T13:05:49.099Z	1000	853
2021-11-22T13:06:09.100Z	1000	858
2021-11-22T13:06:29.103Z	1000	863
2021-11-22T13:06:49.106Z	1000	868
2021-11-22T13:07:09.114Z	1000	873
2021-11-22T13:07:29.126Z	1000	878
2021-11-22T13:07:49.129Z	1000	882
2021-11-22T13:08:09.133Z	1000	886
2021-11-22T13:08:29.147Z	1000	890
2021-11-22T13:08:49.150Z	1000	893
2021-11-22T13:09:09.151Z	1000	895
2021-11-22T13:09:29.163Z	1000	896
2021-11-22T13:09:49.165Z	1000	897
2021-11-22T13:10:09.171Z	1000	898
2021-11-22T13:10:29.182Z	1000	898
2021-11-22T13:10:49.191Z	1000	898
2021-11-22T13:11:09.190Z	1000	898
2021-11-22T13:11:29.204Z	1000	898
2021-11-22T13:11:49.206Z	1000	898
2021-11-22T13:12:09.218Z	1000	897
2021-11-22T13:12:29.220Z	1000	897
2021-11-22T13:12:49.220Z	1000	896
2021-11-22T13:13:09.224Z	1000	896
2021-11-22T13:13:29.228Z	1000	896
2021-11-22T13:13:49.229Z	1000	896
2021-11-22T13:14:09.242Z	1000	896
2021-11-22T13:14:29.244Z	1000	896
2021-11-22T13:14:49.243Z	1000	896
2021-11-22T13:15:09.259Z	1000	896
2021-11-22T13:15:29.273Z	1000	896
2021-11-22T13:15:49.286Z	1000	896
2021-11-22T13:16:09.290Z	1000	896
2021-11-22T13:16:29.290Z	1000	896
2021-11-22T13:16:49.301Z	1000	896
2021-11-22T13:17:09.306Z	1000	896
2021-11-22T13:17:29.315Z	1000	896
2021-11-22T13:17:49.323Z	1000	896
2021-11-22T13:18:09.330Z	1000	896
2021-11-22T13:18:29.338Z	1000	896
2021-11-22T13:18:49.353Z	1000	896
2021-11-22T13:19:09.354Z	1000	896
2021-11-22T13:19:29.369Z	1000	896
2021-11-22T13:19:49.380Z	1000	896
2021-11-22T13:20:09.383Z	1000	896
2021-11-22T13:20:29.398Z	1000	897
2021-11-22T13:20:49.400Z	1000	897
2021-11-22T13:21:09.405Z	1000	897
2021-11-22T13:21:29.414Z	1000	897
2021-11-22T13:21:49.417Z	1000	897
2021-11-22T13:22:09.427Z	1000	897
2021-11-22T13:22:29.433Z	1000	897
2021-11-22T13:22:49.448Z	1000	897
2021-11-22T13:23:09.455Z	1000	897
2021-11-22T13:23:29.468Z	1000	897
2021-11-22T13:23:49.478Z	1000	897
2021-11-22T13:24:09.478Z	1000	897
2021-11-22T13:24:29.485Z	1000	897
2021-11-22T13:24:49.501Z	1000	897
2021-11-22T13:25:09.510Z	1000	897
2021-11-22T13:25:29.512Z	1000	897
2021-11-22T13:25:49.518Z	1000	897
2021-11-22T13:26:09.520Z	1000	897
2021-11-22T13:26:29.521Z	1000	896
2021-11-22T13:26:49.536Z	1000	896
2021-11-22T13:27:09.550Z	1000	896
2021-11-22T13:27:29.562Z	1000	896
2021-11-22T13:27:49.564Z	1000	896
2021-11-22T13:28:09.566Z	1000	896
2021-11-22T13:28:29.571Z	1000	897
2021-11-22T13:28:49.572Z	1000	897
2021-11-22T13:29:09.577Z	1000	897
2021-11-22T13:29:29.589Z	1000	897
2021-11-22T13:29:49.591Z	1000	897
2021-11-22T13:30:09.599Z	1000	897
2021-11-22T13:30:29.600Z	1000	897
2021-11-22T13:30:49.608Z	1000	897
2021-11-22T13:31:09.615Z	1000	897
2021-11-22T13:31:29.619Z	1000	897
2021-11-22T13:31:49.633Z	1000	897
2021-11-22T13:32:09.644Z	1000	896
2021-11-22T13:32:29.658Z	1000	895
2021-11-22T13:32:49.662Z	1000	894
2021-11-22T13:33:09.669Z	1000	891
2021-11-22T13:33:29.682Z	1000	889
2021-11-22T13:33:49.687Z	1000	887
2021-11-22T13:34:09.699Z	1000	885
2021-11-22T13:34:29.712Z	1000	882
2021-11-22T13:34:49.717Z	1000	880
2021-11-22T13:35:09.728Z	1000	877
2021-11-22T13:35:29.743Z	1000	875
2021-11-22T13:35:49.758Z	1000	873
2021-11-22T13:36:09.768Z	1000	871
2021-11-22T13:36:29.775Z	1000	868
2021-11-22T13:36:49.776Z	1000	866
2021-11-22T13:37:09.775Z	1000	864
2021-11-22T13:37:29.775Z	1000	862
2021-11-22T13:37:49.775Z	1000	860
2021-11-22T13:38:09.775Z	1000	854
2021-11-22T13:38:29.775Z	1000	853
2021-11-22T13:38:49.786Z	1000	852
2021-11-22T13:39:09.791Z	1000	795
2021-11-22T13:39:29.802Z	1000	769
2021-11-22T13:39:49.810Z	1000	757
2021-11-22T13:40:09.820Z	1000	748
2021-11-22T13:40:29.834Z	1000	739
2021-11-22T13:40:49.839Z	1000	734
2021-11-22T13:41:09.853Z	1000	728
2021-11-22T13:41:29.866Z	1000	724
2021-11-22T13:41:49.874Z	1000	720
2021-11-22T13:42:09.882Z	1000	716
2021-11-22T13:42:29.891Z	1000	713
2021-11-22T13:42:49.891Z	1000	709
2021-11-22T13:43:09.898Z	1000	706
2021-11-22T13:43:29.902Z	1000	702
2021-11-22T13:43:49.909Z	1000	700
2021-11-22T13:44:09.920Z	1000	697
2021-11-22T13:44:29.922Z	1000	694
2021-11-22T13:44:49.927Z	1000	692
2021-11-22T13:45:09.932Z	1000	689
2021-11-22T13:45:29.933Z	1000	686
2021-11-22T13:45:49.941Z	1000	684
2021-11-22T13:46:09.955Z	1000	683
2021-11-22T13:46:29.964Z	1000	683
2021-11-22T13:46:49.976Z	1000	686
2021-11-22T13:47:09.991Z	1000	690
2021-11-22T13:47:29.994Z	1000	695
2021-11-22T13:47:50.002Z	1000	701
2021-11-22T13:48:10.005Z	1000	707
2021-11-22T13:48:30.019Z	1000	715
2021-11-22T13:48:50.034Z	1000	721
2021-11-22T13:49:10.038Z	1000	729
2021-11-22T13:49:30.038Z	1000	736
2021-11-22T13:49:50.040Z	1000	744
2021-11-22T13:50:10.045Z	1000	751
2021-11-22T13:50:30.056Z	1000	757
2021-11-22T13:50:50.063Z	1000	765
2021-11-22T13:51:10.071Z	1000	772
2021-11-22T13:51:30.083Z	1000	780
2021-11-22T13:51:50.096Z	1000	786
2021-11-22T13:52:10.101Z	1000	793
2021-11-22T13:52:30.102Z	1000	800
2021-11-22T13:52:50.117Z	1000	807
2021-11-22T13:53:10.120Z	1000	812
2021-11-22T13:53:30.134Z	1000	819
2021-11-22T13:53:50.147Z	1000	825
2021-11-22T13:54:10.150Z	1000	830
2021-11-22T13:54:30.150Z	1000	837
2021-11-22T13:54:50.150Z	1000	842
2021-11-22T13:55:10.165Z	1000	848
2021-11-22T13:55:30.169Z	1000	854
2021-11-22T13:55:50.175Z	1000	859
2021-11-22T13:56:10.182Z	1000	864
2021-11-22T13:56:30.182Z	1000	867
2021-11-22T13:56:50.184Z	1000	871
2021-11-22T13:57:10.191Z	1000	874
2021-11-22T13:57:30.195Z	1000	876
2021-11-22T13:57:50.200Z	1000	878
2021-11-22T13:58:10.212Z	1000	879
2021-11-22T13:58:30.217Z	1000	881
2021-11-22T13:58:50.220Z	1000	882
2021-11-22T13:59:10.223Z	1000	882
2021-11-22T13:59:30.226Z	1000	883
2021-11-22T13:59:50.237Z	1000	884
2021-11-22T14:00:10.238Z	1000	885
2021-11-22T14:00:30.242Z	1000	885
2021-11-22T14:00:50.256Z	1000	886
2021-11-22T14:01:10.256Z	1000	886
2021-11-22T14:01:30.263Z	1000	887
2021-11-22T14:01:50.269Z	1000	887
2021-11-22T14:02:10.277Z	1000	888
2021-11-22T14:02:30.287Z	1000	888
2021-11-22T14:02:50.299Z	1000	889
2021-11-22T14:03:10.304Z	1000	890
2021-11-22T14:03:30.306Z	1000	891
2021-11-22T14:03:50.321Z	1000	891
2021-11-22T14:04:10.330Z	1000	892
2021-11-22T14:04:30.338Z	1000	893
2021-11-22T14:04:50.354Z	1000	894
2021-11-22T14:05:10.363Z	1000	895
2021-11-22T14:05:30.367Z	1000	895
2021-11-22T14:05:50.370Z	1000	896
2021-11-22T14:06:10.370Z	1000	896
2021-11-22T14:06:30.378Z	1000	896
2021-11-22T14:06:50.385Z	1000	896
2021-11-22T14:07:10.400Z	1000	895
2021-11-22T14:07:30.414Z	1000	895
2021-11-22T14:07:50.428Z	1000	895
2021-11-22T14:08:10.431Z	1000	895
2021-11-22T14:08:30.432Z	1000	895
2021-11-22T14:08:50.440Z	1000	895
2021-11-22T14:09:10.450Z	1000	895
2021-11-22T14:09:30.462Z	1000	895
2021-11-22T14:09:50.466Z	1000	896
2021-11-22T14:10:10.468Z	1000	896
2021-11-22T14:10:30.481Z	1000	896
2021-11-22T14:10:50.482Z	1000	896
2021-11-22T14:11:10.493Z	1000	896
2021-11-22T14:11:30.507Z	1000	895
2021-11-22T14:11:50.509Z	1000	895
2021-11-22T14:12:10.522Z	1000	895
2021-11-22T14:12:30.529Z	1000	895
2021-11-22T14:12:50.543Z	1000	895
2021-11-22T14:13:10.550Z	1000	895
2021-11-22T14:13:30.557Z	1000	896
2021-11-22T14:13:50.573Z	1000	896
2021-11-22T14:14:10.578Z	1000	896
2021-11-22T14:14:30.582Z	1000	896
2021-11-22T14:14:50.586Z	1000	896
2021-11-22T14:15:10.590Z	1000	896
2021-11-22T14:15:30.603Z	1000	896
2021-11-22T14:15:50.618Z	1000	896
2021-11-22T14:16:10.631Z	1000	896
2021-11-22T14:16:30.643Z	1000	896
2021-11-22T14:16:50.649Z	1000	896
2021-11-22T14:17:10.652Z	1000	896
2021-11-22T14:17:30.653Z	1000	896
2021-11-22T14:17:50.665Z	1000	896
2021-11-22T14:18:10.673Z	1000	896
2021-11-22T14:18:30.681Z	1000	896
2021-11-22T14:18:50.694Z	1000	896
2021-11-22T14:19:10.708Z	1000	896
2021-11-22T14:19:30.718Z	1000	896
2021-11-22T14:19:50.732Z	1000	896
2021-11-22T14:20:10.742Z	1000	896
2021-11-22T14:20:30.757Z	1000	897
2021-11-22T14:20:50.759Z	1000	897
2021-11-22T14:21:10.773Z	1000	897
2021-11-22T14:21:30.776Z	1000	897
2021-11-22T14:21:50.790Z	1000	897
2021-11-22T14:22:10.805Z	1000	897
2021-11-22T14:22:30.810Z	1000	897
2021-11-22T14:22:50.818Z	1000	897
2021-11-22T14:23:10.820Z	1000	897
2021-11-22T14:23:30.822Z	1000	897
2021-11-22T14:23:50.834Z	1000	897
2021-11-22T14:24:10.843Z	1000	897
2021-11-22T14:24:30.844Z	1000	897
2021-11-22T14:24:50.856Z	1000	897
2021-11-22T14:25:10.856Z	1000	896
2021-11-22T14:25:30.866Z	1000	896
2021-11-22T14:25:50.871Z	1000	896
2021-11-22T14:26:10.880Z	1000	896
2021-11-22T14:26:30.890Z	1000	897
2021-11-22T14:26:50.890Z	1000	897
2021-11-22T14:27:10.899Z	1000	897
2021-11-22T14:27:30.914Z	1000	897
2021-11-22T14:27:50.918Z	1000	897
2021-11-22T14:28:10.926Z	1000	897
2021-11-22T14:28:30.937Z	1000	897
2021-11-22T14:28:50.945Z	1000	897
2021-11-22T14:29:10.947Z	1000	898
2021-11-22T14:29:30.955Z	1000	898
2021-11-22T14:29:50.958Z	1000	898
2021-11-22T14:30:10.965Z	1000	898
2021-11-22T14:30:30.964Z	1000	898
2021-11-22T14:30:50.972Z	1000	897
2021-11-22T14:31:10.975Z	1000	897
2021-11-22T14:31:30.986Z	1000	897
2021-11-22T14:31:50.995Z	1000	897
2021-11-22T14:32:11.006Z	1000	897
2021-11-22T14:32:31.010Z	1000	897
2021-11-22T14:32:51.014Z	1000	897
2021-11-22T14:33:11.026Z	1000	897
2021-11-22T14:33:31.037Z	1000	897
2021-11-22T14:33:51.052Z	1000	897
2021-11-22T14:34:11.055Z	1000	897
2021-11-22T14:34:31.064Z	1000	897
2021-11-22T14:34:51.075Z	1000	897
2021-11-22T14:35:11.086Z	1000	897
2021-11-22T14:35:31.100Z	1000	897
2021-11-22T14:35:51.103Z	1000	897
2021-11-22T14:36:11.106Z	1000	897
2021-11-22T14:36:31.120Z	1000	897
2021-11-22T14:36:51.134Z	1000	898
2021-11-22T14:37:11.143Z	1000	898
2021-11-22T14:37:31.152Z	1000	898
2021-11-22T14:37:51.155Z	1000	898
2021-11-22T14:38:11.167Z	1000	898
2021-11-22T14:38:31.182Z	1000	898
2021-11-22T14:38:51.194Z	1000	898
2021-11-22T14:39:11.203Z	1000	898
2021-11-22T14:39:31.211Z	1000	898
2021-11-22T14:39:51.214Z	1000	898
2021-11-22T14:40:11.228Z	1000	898
2021-11-22T14:40:31.238Z	1000	898
2021-11-22T14:40:51.244Z	1000	898
2021-11-22T14:41:11.259Z	1000	898
2021-11-22T14:41:31.268Z	1000	898
2021-11-22T14:41:51.279Z	1000	898
2021-11-22T14:42:11.292Z	1000	898
2021-11-22T14:42:31.305Z	1000	897
2021-11-22T14:42:51.319Z	1000	897
2021-11-22T14:43:11.333Z	1000	896
2021-11-22T14:43:31.346Z	1000	869
2021-11-22T14:43:51.352Z	1000	823
2021-11-22T14:44:11.364Z	1000	809
2021-11-22T14:44:31.368Z	1000	798
2021-11-22T14:44:51.368Z	1000	791
2021-11-22T14:45:11.383Z	1000	785
2021-11-22T14:45:31.398Z	1000	782
2021-11-22T14:45:51.413Z	1000	782
2021-11-22T14:46:11.427Z	1000	784
2021-11-22T14:46:31.432Z	1000	788
2021-11-22T14:46:51.444Z	1000	791
2021-11-22T14:47:11.446Z	1000	797
2021-11-22T14:47:31.454Z	1000	802
2021-11-22T14:47:51.456Z	1000	807
2021-11-22T14:48:11.461Z	1000	813
2021-11-22T14:48:31.475Z	1000	819
2021-11-22T14:48:51.484Z	1000	825
2021-11-22T14:49:11.492Z	1000	831
2021-11-22T14:49:31.503Z	1000	837
2021-11-22T14:49:51.510Z	1000	842
2021-11-22T14:50:11.525Z	1000	848
2021-11-22T14:50:31.538Z	1000	853
2021-11-22T14:50:51.538Z	1000	858
2021-11-22T14:51:11.553Z	1000	863
2021-11-22T14:51:31.561Z	1000	867
2021-11-22T14:51:51.563Z	1000	871
