time	1-tT	1-T
2021-11-24T13:29:07.837Z	1000	900
2021-11-24T13:29:27.852Z	1000	901
2021-11-24T13:29:47.861Z	1000	901
2021-11-24T13:30:07.863Z	1000	901
2021-11-24T13:30:27.863Z	1000	901
2021-11-24T13:30:47.871Z	1000	901
2021-11-24T13:31:07.880Z	1000	901
2021-11-24T13:31:27.883Z	1000	901
2021-11-24T13:31:47.896Z	1000	901
2021-11-24T13:32:07.902Z	1000	901
2021-11-24T13:32:27.905Z	1000	900
2021-11-24T13:32:47.911Z	1000	901
2021-11-24T13:33:07.921Z	1000	901
2021-11-24T13:33:27.928Z	1000	901
2021-11-24T13:33:47.929Z	1000	901
2021-11-24T13:34:07.937Z	1000	901
2021-11-24T13:34:27.946Z	1000	901
2021-11-24T13:34:47.958Z	1000	901
2021-11-24T13:35:07.965Z	1000	901
2021-11-24T13:35:27.979Z	1000	901
2021-11-24T13:35:47.985Z	1000	901
2021-11-24T13:36:07.994Z	1000	901
2021-11-24T13:36:28.007Z	1000	901
2021-11-24T13:36:48.022Z	1000	857
2021-11-24T13:37:08.032Z	1000	805
2021-11-24T13:37:28.040Z	1000	814
2021-11-24T13:37:48.042Z	1000	840
2021-11-24T13:38:08.056Z	1000	849
2021-11-24T13:38:28.059Z	1000	856
2021-11-24T13:38:48.071Z	1000	861
2021-11-24T13:39:08.075Z	1000	867
2021-11-24T13:39:28.089Z	1000	874
2021-11-24T13:39:48.104Z	1000	881
2021-11-24T13:40:08.107Z	1000	888
2021-11-24T13:40:28.110Z	1000	895
2021-11-24T13:40:48.110Z	1000	900
2021-11-24T13:41:08.110Z	1000	905
2021-11-24T13:41:28.112Z	1000	907
2021-11-24T13:41:48.112Z	1000	910
2021-11-24T13:42:08.112Z	1000	910
2021-11-24T13:42:28.112Z	1000	910
2021-11-24T13:42:48.113Z	1000	909
2021-11-24T13:43:08.112Z	1000	907
2021-11-24T13:43:28.112Z	1000	906
2021-11-24T13:43:48.118Z	1000	903
2021-11-24T13:44:08.131Z	1000	902
2021-11-24T13:44:28.139Z	1000	900
2021-11-24T13:44:48.148Z	1000	898
2021-11-24T13:45:08.153Z	1000	897
2021-11-24T13:45:28.165Z	1000	896
2021-11-24T13:45:48.179Z	1000	895
2021-11-24T13:46:08.182Z	1000	895
2021-11-24T13:46:28.182Z	1000	895
2021-11-24T13:46:48.196Z	1000	895
2021-11-24T13:47:08.199Z	1000	895
2021-11-24T13:47:28.212Z	1000	896
2021-11-24T13:47:48.214Z	1000	897
2021-11-24T13:48:08.215Z	1000	897
2021-11-24T13:48:28.227Z	1000	898
2021-11-24T13:48:48.228Z	1000	899
2021-11-24T13:49:08.228Z	1000	900
2021-11-24T13:49:28.242Z	1000	900
2021-11-24T13:49:48.242Z	1000	900
2021-11-24T13:50:08.245Z	1000	900
2021-11-24T13:50:28.255Z	1000	900
2021-11-24T13:50:48.258Z	1000	900
2021-11-24T13:51:08.267Z	1000	900
2021-11-24T13:51:28.272Z	1000	899
2021-11-24T13:51:48.283Z	1000	899
2021-11-24T13:52:08.293Z	1000	899
2021-11-24T13:52:28.308Z	1000	899
2021-11-24T13:52:48.321Z	1000	898
2021-11-24T13:53:08.336Z	1000	898
2021-11-24T13:53:28.335Z	1000	898
2021-11-24T13:53:48.344Z	1000	898
2021-11-24T13:54:08.358Z	1000	898
2021-11-24T13:54:28.374Z	1000	898
2021-11-24T13:54:48.387Z	1000	898
2021-11-24T13:55:08.387Z	1000	898
2021-11-24T13:55:28.387Z	1000	898
2021-11-24T13:55:48.400Z	1000	837
2021-11-24T13:56:08.400Z	1000	792
2021-11-24T13:56:28.413Z	1000	821
2021-11-24T13:56:48.416Z	1000	837
2021-11-24T13:57:08.415Z	1000	846
2021-11-24T13:57:28.416Z	1000	852
2021-11-24T13:57:48.426Z	1000	858
2021-11-24T13:58:08.430Z	1000	865
2021-11-24T13:58:28.445Z	1000	872
2021-11-24T13:58:48.447Z	1000	879
2021-11-24T13:59:08.447Z	1000	885
2021-11-24T13:59:28.449Z	1000	891
2021-11-24T13:59:48.455Z	1000	896
2021-11-24T14:00:08.463Z	1000	900
2021-11-24T14:00:28.466Z	1000	904
2021-11-24T14:00:48.477Z	1000	907
2021-11-24T14:01:08.478Z	1000	908
2021-11-24T14:01:28.492Z	1000	909
2021-11-24T14:01:48.495Z	1000	909
2021-11-24T14:02:08.496Z	1000	908
2021-11-24T14:02:28.511Z	1000	907
2021-11-24T14:02:48.526Z	1000	905
2021-11-24T14:03:08.525Z	1000	904
2021-11-24T14:03:28.527Z	1000	902
2021-11-24T14:03:48.542Z	1000	900
2021-11-24T14:04:08.556Z	1000	898
2021-11-24T14:04:28.570Z	1000	897
2021-11-24T14:04:48.573Z	1000	896
2021-11-24T14:05:08.584Z	1000	895
2021-11-24T14:05:28.585Z	1000	894
2021-11-24T14:05:48.586Z	1000	894
2021-11-24T14:06:08.589Z	1000	893
2021-11-24T14:06:28.596Z	1000	893
2021-11-24T14:06:48.608Z	1000	894
2021-11-24T14:07:08.620Z	1000	894
2021-11-24T14:07:28.626Z	1000	895
2021-11-24T14:07:48.638Z	1000	895
2021-11-24T14:08:08.646Z	1000	896
2021-11-24T14:08:28.646Z	1000	897
2021-11-24T14:08:48.649Z	1000	898
2021-11-24T14:09:08.663Z	1000	898
2021-11-24T14:09:28.676Z	1000	899
2021-11-24T14:09:48.683Z	1000	899
2021-11-24T14:10:08.683Z	1000	899
2021-11-24T14:10:28.684Z	1000	900
2021-11-24T14:10:48.692Z	1000	900
2021-11-24T14:11:08.701Z	1000	900
2021-11-24T14:11:28.713Z	1000	900
2021-11-24T14:11:48.718Z	1000	899
2021-11-24T14:12:08.724Z	1000	899
2021-11-24T14:12:28.725Z	1000	899
2021-11-24T14:12:48.725Z	1000	899
2021-11-24T14:13:08.730Z	1000	899
2021-11-24T14:13:28.740Z	1000	900
2021-11-24T14:13:48.741Z	1000	900
2021-11-24T14:14:08.748Z	1000	899
2021-11-24T14:14:28.759Z	1000	900
2021-11-24T14:14:48.771Z	1000	900
2021-11-24T14:15:08.775Z	1000	899
2021-11-24T14:15:28.778Z	1000	898
2021-11-24T14:15:48.792Z	1000	899
2021-11-24T14:16:08.795Z	1000	899
2021-11-24T14:16:28.804Z	1000	899
2021-11-24T14:16:48.816Z	1000	899
2021-11-24T14:17:08.830Z	1000	899
2021-11-24T14:17:28.843Z	1000	899
2021-11-24T14:17:48.848Z	1000	899
2021-11-24T14:18:08.849Z	1000	899
2021-11-24T14:18:28.856Z	1000	899
2021-11-24T14:18:48.863Z	1000	899
2021-11-24T14:19:08.865Z	1000	899
2021-11-24T14:19:28.871Z	1000	899
2021-11-24T14:19:48.882Z	1000	899
2021-11-24T14:20:08.888Z	1000	899
2021-11-24T14:20:28.896Z	1000	899
2021-11-24T14:20:48.896Z	1000	899
2021-11-24T14:21:08.908Z	1000	899
2021-11-24T14:21:28.918Z	1000	899
2021-11-24T14:21:48.928Z	1000	899
2021-11-24T14:22:08.938Z	1000	900
2021-11-24T14:22:28.938Z	1000	900
2021-11-24T14:22:48.950Z	1000	900
2021-11-24T14:23:08.957Z	1000	900
2021-11-24T14:23:28.973Z	1000	900
2021-11-24T14:23:48.978Z	1000	900
2021-11-24T14:24:08.992Z	1000	899
2021-11-24T14:24:29.007Z	1000	899
2021-11-24T14:24:49.017Z	1000	899
2021-11-24T14:25:09.019Z	1000	900
2021-11-24T14:25:29.022Z	1000	900
2021-11-24T14:25:49.022Z	1000	900
2021-11-24T14:26:09.027Z	1000	900
2021-11-24T14:26:29.027Z	1000	900
2021-11-24T14:26:49.029Z	1000	899
2021-11-24T14:27:09.035Z	1000	899
2021-11-24T14:27:29.036Z	1000	896
2021-11-24T14:27:49.051Z	1000	831
2021-11-24T14:28:09.058Z	1000	787
2021-11-24T14:28:29.073Z	1000	768
2021-11-24T14:28:49.088Z	1000	792
2021-11-24T14:29:09.090Z	1000	804
2021-11-24T14:29:29.105Z	1000	810
2021-11-24T14:29:49.118Z	1000	816
2021-11-24T14:30:09.130Z	1000	822
2021-11-24T14:30:29.130Z	1000	830
2021-11-24T14:30:49.133Z	1000	841
2021-11-24T14:31:09.143Z	1000	850
2021-11-24T14:31:29.153Z	1000	861
2021-11-24T14:31:49.167Z	1000	870
2021-11-24T14:32:09.181Z	1000	880
2021-11-24T14:32:29.195Z	1000	887
2021-11-24T14:32:49.207Z	1000	894
2021-11-24T14:33:09.208Z	1000	899
2021-11-24T14:33:29.213Z	1000	902
2021-11-24T14:33:49.218Z	1000	904
2021-11-24T14:34:09.228Z	1000	904
2021-11-24T14:34:29.233Z	1000	904
2021-11-24T14:34:49.237Z	1000	903
2021-11-24T14:35:09.247Z	1000	901
2021-11-24T14:35:29.254Z	1000	900
2021-11-24T14:35:49.262Z	1000	898
2021-11-24T14:36:09.272Z	1000	897
2021-11-24T14:36:29.280Z	1000	896
2021-11-24T14:36:49.282Z	1000	895
2021-11-24T14:37:09.290Z	1000	894
2021-11-24T14:37:29.298Z	1000	894
2021-11-24T14:37:49.309Z	1000	893
2021-11-24T14:38:09.323Z	1000	893
2021-11-24T14:38:29.336Z	1000	894
2021-11-24T14:38:49.348Z	1000	894
2021-11-24T14:39:09.355Z	1000	895
2021-11-24T14:39:29.361Z	1000	896
2021-11-24T14:39:49.364Z	1000	896
2021-11-24T14:40:09.365Z	1000	897
2021-11-24T14:40:29.373Z	1000	898
2021-11-24T14:40:49.383Z	1000	898
2021-11-24T14:41:09.391Z	1000	899
2021-11-24T14:41:29.399Z	1000	899
2021-11-24T14:41:49.413Z	1000	899
2021-11-24T14:42:09.417Z	1000	899
2021-11-24T14:42:29.424Z	1000	899
2021-11-24T14:42:49.438Z	1000	899
2021-11-24T14:43:09.445Z	1000	899
2021-11-24T14:43:29.458Z	1000	899
2021-11-24T14:43:49.471Z	1000	899
2021-11-24T14:44:09.482Z	1000	898
2021-11-24T14:44:29.489Z	1000	898
2021-11-24T14:44:49.504Z	1000	898
2021-11-24T14:45:09.510Z	1000	898
2021-11-24T14:45:29.515Z	1000	898
2021-11-24T14:45:49.531Z	1000	898
2021-11-24T14:46:09.540Z	1000	898
2021-11-24T14:46:29.553Z	1000	841
2021-11-24T14:46:49.555Z	1000	800
2021-11-24T14:47:09.569Z	1000	825
2021-11-24T14:47:29.570Z	1000	835
2021-11-24T14:47:49.582Z	1000	841
2021-11-24T14:48:09.583Z	1000	847
2021-11-24T14:48:29.598Z	1000	854
2021-11-24T14:48:49.613Z	1000	861
2021-11-24T14:49:09.625Z	1000	870
2021-11-24T14:49:29.628Z	1000	878
2021-11-24T14:49:49.641Z	1000	887
2021-11-24T14:50:09.657Z	1000	893
2021-11-24T14:50:29.672Z	1000	898
2021-11-24T14:50:49.673Z	1000	901
2021-11-24T14:51:09.676Z	1000	902
2021-11-24T14:51:29.682Z	1000	903
2021-11-24T14:51:49.692Z	1000	903
2021-11-24T14:52:09.703Z	1000	902
2021-11-24T14:52:29.718Z	1000	900
2021-11-24T14:52:49.726Z	1000	899
2021-11-24T14:53:09.734Z	1000	897
2021-11-24T14:53:29.738Z	1000	896
2021-11-24T14:53:49.747Z	1000	894
2021-11-24T14:54:09.756Z	1000	893
2021-11-24T14:54:29.762Z	1000	892
2021-11-24T14:54:49.772Z	1000	892
2021-11-24T14:55:09.786Z	1000	892
2021-11-24T14:55:29.799Z	1000	892
2021-11-24T14:55:49.802Z	1000	892
2021-11-24T14:56:09.803Z	1000	893
2021-11-24T14:56:29.810Z	1000	893
2021-11-24T14:56:49.824Z	1000	894
2021-11-24T14:57:09.829Z	1000	895
2021-11-24T14:57:29.835Z	1000	896
2021-11-24T14:57:49.841Z	1000	896
2021-11-24T14:58:09.843Z	1000	896
2021-11-24T14:58:29.851Z	1000	897
2021-11-24T14:58:49.851Z	1000	897
2021-11-24T14:59:09.854Z	1000	897
2021-11-24T14:59:29.869Z	1000	897
2021-11-24T14:59:49.877Z	1000	897
2021-11-24T15:00:09.882Z	1000	897
2021-11-24T15:00:29.893Z	1000	897
2021-11-24T15:00:49.906Z	1000	897
2021-11-24T15:01:09.907Z	1000	897
2021-11-24T15:01:29.917Z	1000	897
2021-11-24T15:01:49.918Z	1000	898
2021-11-24T15:02:09.925Z	1000	898
2021-11-24T15:02:29.925Z	1000	898
2021-11-24T15:02:49.939Z	1000	897
2021-11-24T15:03:09.944Z	1000	850
2021-11-24T15:03:29.949Z	1000	803
2021-11-24T15:03:49.961Z	1000	828
2021-11-24T15:04:09.963Z	1000	840
2021-11-24T15:04:29.978Z	1000	846
2021-11-24T15:04:49.980Z	1000	851
2021-11-24T15:05:09.993Z	1000	858
2021-11-24T15:05:30.007Z	1000	865
2021-11-24T15:05:50.008Z	1000	874
2021-11-24T15:06:10.012Z	1000	881
2021-11-24T15:06:30.027Z	1000	888
2021-11-24T15:06:50.037Z	1000	894
2021-11-24T15:07:10.051Z	1000	898
2021-11-24T15:07:30.055Z	1000	901
2021-11-24T15:07:50.057Z	1000	903
2021-11-24T15:08:10.061Z	1000	903
2021-11-24T15:08:30.069Z	1000	903
2021-11-24T15:08:50.075Z	1000	902
2021-11-24T15:09:10.076Z	1000	901
2021-11-24T15:09:30.077Z	1000	900
2021-11-24T15:09:50.089Z	1000	898
2021-11-24T15:10:10.090Z	1000	897
2021-11-24T15:10:30.101Z	1000	896
2021-11-24T15:10:50.103Z	1000	895
2021-11-24T15:11:10.117Z	1000	894
2021-11-24T15:11:30.132Z	1000	894
2021-11-24T15:11:50.134Z	1000	893
2021-11-24T15:12:10.148Z	1000	893
2021-11-24T15:12:30.153Z	1000	894
2021-11-24T15:12:50.165Z	1000	894
2021-11-24T15:13:10.180Z	1000	894
2021-11-24T15:13:30.194Z	1000	895
2021-11-24T15:13:50.198Z	1000	895
2021-11-24T15:14:10.207Z	1000	896
2021-11-24T15:14:30.213Z	1000	896
2021-11-24T15:14:50.223Z	1000	897
2021-11-24T15:19:51.243Z	1000	889
2021-11-24T15:20:11.256Z	1000	821
2021-11-24T15:20:31.260Z	1000	777
2021-11-24T15:20:51.262Z	1000	745
2021-11-24T15:21:11.271Z	1000	758
2021-11-24T15:21:31.276Z	1000	780
2021-11-24T15:21:51.290Z	1000	790
2021-11-24T15:22:11.291Z	1000	797
2021-11-24T15:22:31.303Z	1000	805
2021-11-24T15:22:51.314Z	1000	813
2021-11-24T15:23:11.329Z	1000	823
2021-11-24T15:23:31.339Z	1000	834
2021-11-24T15:23:51.346Z	1000	844
2021-11-24T15:24:11.350Z	1000	854
2021-11-24T15:24:31.353Z	1000	863
2021-11-24T15:24:51.355Z	1000	868
2021-11-24T15:25:11.356Z	1000	873
2021-11-24T15:25:31.367Z	1000	876
2021-11-24T15:25:51.379Z	1000	881
2021-11-24T15:26:11.385Z	1000	885
2021-11-24T15:26:31.397Z	1000	890
2021-11-24T15:26:51.397Z	1000	892
2021-11-24T15:27:11.397Z	1000	894
2021-11-24T15:28:11.429Z	1000	900
2021-11-24T15:28:31.431Z	1000	901
2021-11-24T15:28:51.432Z	1000	902
2021-11-24T15:29:11.446Z	1000	903
2021-11-24T15:29:31.447Z	1000	904
2021-11-24T15:29:51.447Z	1000	904
2021-11-24T15:30:11.460Z	1000	904
2021-11-24T15:30:31.461Z	1000	904
2021-11-24T15:30:51.464Z	1000	903
2021-11-24T15:31:11.478Z	1000	902
2021-11-24T15:31:31.493Z	1000	902
2021-11-24T15:31:51.507Z	1000	902
2021-11-24T15:32:11.510Z	1000	901
2021-11-24T15:32:31.525Z	1000	902
2021-11-24T15:32:51.525Z	1000	902
2021-11-24T15:33:11.538Z	1000	902
2021-11-24T15:33:31.539Z	1000	902
2021-11-24T15:33:51.542Z	1000	902
2021-11-24T15:34:11.554Z	1000	901
2021-11-24T15:34:31.556Z	1000	901
2021-11-24T15:34:51.571Z	1000	901
2021-11-24T15:35:11.584Z	1000	901
2021-11-24T15:35:31.588Z	1000	901
2021-11-24T15:35:51.603Z	1000	900
2021-11-24T15:36:11.606Z	1000	900
2021-11-24T15:36:31.617Z	1000	900
2021-11-24T15:36:51.620Z	1000	900
2021-11-24T15:37:11.636Z	1000	901
2021-11-24T15:37:31.651Z	1000	901
2021-11-24T15:37:51.653Z	1000	901
2021-11-24T15:38:11.667Z	1000	901
2021-11-24T15:38:31.682Z	1000	902
2021-11-24T15:38:51.697Z	1000	902
2021-11-24T15:39:11.696Z	1000	902
2021-11-24T15:39:31.699Z	1000	901
2021-11-24T15:39:51.713Z	1000	901
2021-11-24T15:40:11.714Z	1000	900
2021-11-24T15:40:31.724Z	1000	900
2021-11-24T15:40:51.731Z	1000	900
2021-11-24T15:41:11.740Z	1000	900
2021-11-24T15:41:31.746Z	1000	900
2021-11-24T15:41:51.760Z	1000	880
2021-11-24T15:42:11.761Z	1000	827
2021-11-24T15:42:31.775Z	1000	804
2021-11-24T15:42:51.788Z	1000	827
2021-11-24T15:43:11.789Z	1000	827
2021-11-24T15:43:31.792Z	-5	-5
2021-11-24T15:43:51.803Z	-5	-5
2021-11-24T15:44:11.809Z	-5	-5
2021-11-24T15:44:31.822Z	-5	-5
2021-11-24T15:44:51.835Z	-5	-5
2021-11-24T15:45:11.838Z	-5	-5
2021-11-24T15:45:31.852Z	-5	-5
2021-11-24T15:45:51.856Z	-5	-5
2021-11-24T15:46:11.863Z	-5	-5
2021-11-24T15:46:31.871Z	-5	-5
2021-11-24T15:46:51.878Z	-5	-5
2021-11-24T15:47:11.883Z	-5	-5
2021-11-24T15:47:31.893Z	-5	-5
2021-11-24T15:47:51.903Z	-5	-5
2021-11-24T15:48:11.916Z	-5	-5
2021-11-24T15:48:31.918Z	-5	-5
2021-11-24T15:48:51.932Z	-5	-5
2021-11-24T15:49:11.946Z	-5	-5
2021-11-24T15:49:31.947Z	-5	-5
2021-11-24T15:49:51.953Z	-5	-5
2021-11-24T15:50:11.954Z	-5	-5
2021-11-24T15:50:31.955Z	-5	-5
2021-11-24T15:50:51.964Z	-5	-5
2021-11-24T15:51:11.967Z	-5	-5
2021-11-24T15:51:31.968Z	-5	-5
2021-11-24T15:51:51.968Z	-5	-5
