time	1-tT	1-T
2021-12-08T09:07:18.285Z	1200	996
2021-12-08T09:07:38.297Z	1200	997
2021-12-08T09:07:58.305Z	1200	999
2021-12-08T09:08:18.305Z	1200	1000
2021-12-08T09:08:38.305Z	1200	1001
2021-12-08T09:08:58.308Z	1200	1002
2021-12-08T09:09:18.315Z	1200	1003
2021-12-08T09:09:38.331Z	1200	1004
2021-12-08T09:09:58.337Z	1200	1006
2021-12-08T09:10:18.349Z	1200	1007
2021-12-08T09:10:38.352Z	1200	1008
2021-12-08T09:10:58.351Z	1200	1009
2021-12-08T09:11:18.356Z	1200	1009
2021-12-08T09:11:38.358Z	1200	1010
2021-12-08T09:11:58.361Z	1200	1011
2021-12-08T09:12:18.367Z	1200	1012
2021-12-08T09:12:38.374Z	1200	1014
2021-12-08T09:12:58.378Z	1200	1015
2021-12-08T09:13:18.383Z	1200	1016
2021-12-08T09:13:38.396Z	1200	1017
2021-12-08T09:13:58.410Z	1200	1018
2021-12-08T09:14:18.422Z	1200	1018
2021-12-08T09:14:38.431Z	1200	1019
2021-12-08T09:14:58.437Z	1200	1021
2021-12-08T09:15:18.452Z	1200	1022
2021-12-08T09:15:38.462Z	1200	1023
2021-12-08T09:15:58.470Z	1200	1024
2021-12-08T09:16:18.475Z	1200	1025
2021-12-08T09:16:38.482Z	1200	1026
2021-12-08T09:16:58.489Z	1200	1026
2021-12-08T09:17:18.495Z	1200	1027
2021-12-08T09:17:38.496Z	1200	1028
2021-12-08T09:17:58.500Z	1200	1030
2021-12-08T09:18:18.508Z	1200	1031
2021-12-08T09:18:38.517Z	1200	1032
2021-12-08T09:18:58.518Z	1200	1033
2021-12-08T09:19:18.519Z	1200	1034
2021-12-08T09:19:38.522Z	1200	1035
2021-12-08T09:19:58.522Z	1200	1036
2021-12-08T09:20:18.527Z	1200	1037
2021-12-08T09:20:38.537Z	1200	1037
2021-12-08T09:20:58.547Z	1200	1039
2021-12-08T09:21:18.547Z	1200	1040
2021-12-08T09:21:38.554Z	1200	1041
2021-12-08T09:21:58.559Z	1200	1042
2021-12-08T09:22:18.574Z	1200	1043
2021-12-08T09:22:38.578Z	1200	1044
2021-12-08T09:22:58.581Z	1200	1045
2021-12-08T09:23:18.588Z	1200	1045
2021-12-08T09:23:38.599Z	1200	1047
2021-12-08T09:23:58.599Z	1200	1048
2021-12-08T09:24:18.614Z	1200	1049
2021-12-08T09:24:38.627Z	1200	1050
2021-12-08T09:24:58.629Z	1200	1051
2021-12-08T09:25:18.645Z	1200	1052
2021-12-08T09:25:38.659Z	1200	1052
2021-12-08T09:25:58.673Z	1200	1053
2021-12-08T09:26:18.674Z	1200	1054
2021-12-08T09:26:38.688Z	1200	1055
2021-12-08T09:26:58.692Z	1200	1056
2021-12-08T09:27:18.703Z	1200	1057
2021-12-08T09:27:38.710Z	1200	1058
2021-12-08T09:27:58.722Z	1200	1059
2021-12-08T09:28:18.725Z	1200	1060
2021-12-08T09:28:38.727Z	1200	1061
2021-12-08T09:28:58.733Z	1200	1062
2021-12-08T09:29:18.747Z	1200	1062
2021-12-08T09:29:38.762Z	1200	1063
2021-12-08T09:29:58.776Z	1200	1064
2021-12-08T09:30:18.783Z	1200	1066
2021-12-08T09:30:38.794Z	1200	1067
2021-12-08T09:30:58.799Z	1200	1068
2021-12-08T09:31:18.806Z	1200	1068
2021-12-08T09:31:38.822Z	1200	1069
2021-12-08T09:31:58.835Z	1200	1070
2021-12-08T09:32:18.844Z	1200	1071
2021-12-08T09:32:38.848Z	1200	1072
2021-12-08T09:32:58.852Z	1200	1072
2021-12-08T09:33:18.855Z	1200	1074
2021-12-08T09:33:38.870Z	1200	1075
2021-12-08T09:33:58.873Z	1200	1076
2021-12-08T09:34:18.874Z	1200	1077
2021-12-08T09:34:38.878Z	1200	1077
2021-12-08T09:34:58.880Z	1200	1078
2021-12-08T09:35:18.888Z	1200	1079
2021-12-08T09:35:38.893Z	1200	1080
2021-12-08T09:35:58.899Z	1200	1081
2021-12-08T09:36:18.910Z	1200	1083
2021-12-08T09:36:38.916Z	1200	1084
2021-12-08T09:36:58.922Z	1200	1084
2021-12-08T09:37:18.932Z	1200	1085
2021-12-08T09:37:38.946Z	1200	1086
2021-12-08T09:37:58.959Z	1200	1086
2021-12-08T09:38:18.972Z	1200	1087
2021-12-08T09:38:38.981Z	1200	1088
2021-12-08T09:38:58.991Z	1200	1090
2021-12-08T09:39:18.996Z	1200	1090
2021-12-08T09:39:39.011Z	1200	1092
2021-12-08T09:39:59.021Z	1200	1093
2021-12-08T09:40:19.025Z	1200	1093
2021-12-08T09:40:39.040Z	1200	1094
2021-12-08T09:40:59.048Z	1200	1094
2021-12-08T09:41:19.060Z	1200	1095
2021-12-08T09:41:39.063Z	1200	1096
2021-12-08T09:41:59.063Z	1200	1097
2021-12-08T09:42:19.072Z	1200	1098
2021-12-08T09:42:39.088Z	1200	1099
2021-12-08T09:42:59.103Z	1200	1100
2021-12-08T09:43:19.113Z	1200	1100
2021-12-08T09:43:39.120Z	1200	1101
2021-12-08T09:43:59.128Z	1200	1102
2021-12-08T09:44:19.133Z	1200	1102
2021-12-08T09:44:39.146Z	1200	1103
2021-12-08T09:44:59.150Z	1200	1103
2021-12-08T09:45:19.159Z	1200	1104
2021-12-08T09:45:39.168Z	1200	1105
2021-12-08T09:45:59.168Z	1200	1106
2021-12-08T09:46:19.168Z	1200	1107
2021-12-08T09:46:39.169Z	1200	1108
2021-12-08T09:46:59.179Z	1200	1109
2021-12-08T09:47:19.192Z	1200	1110
2021-12-08T09:47:39.193Z	1200	1111
2021-12-08T09:47:59.201Z	1200	1111
2021-12-08T09:48:19.206Z	1200	1112
2021-12-08T09:48:39.212Z	1200	1113
2021-12-08T09:48:59.221Z	1200	1114
2021-12-08T09:49:19.230Z	1200	1115
2021-12-08T09:49:39.238Z	1200	1116
2021-12-08T09:49:59.244Z	1200	1117
2021-12-08T09:50:19.250Z	1200	1117
2021-12-08T09:50:39.251Z	1200	1118
2021-12-08T09:50:59.266Z	1200	1119
2021-12-08T09:51:19.278Z	1200	1120
2021-12-08T09:51:39.294Z	1200	1120
2021-12-08T09:51:59.293Z	1200	1121
2021-12-08T09:52:19.303Z	1200	1121
2021-12-08T09:52:39.314Z	1200	1122
2021-12-08T09:52:59.330Z	1200	1123
2021-12-08T09:53:19.341Z	1200	1124
2021-12-08T09:53:39.351Z	1200	1125
2021-12-08T09:53:59.356Z	1200	1126
2021-12-08T09:54:19.367Z	1200	1127
2021-12-08T09:54:39.371Z	1200	1128
2021-12-08T09:54:59.372Z	1200	1128
2021-12-08T09:55:19.376Z	1200	1129
2021-12-08T09:55:39.385Z	1200	1130
2021-12-08T09:55:59.386Z	1200	1131
2021-12-08T09:56:19.391Z	1200	1133
2021-12-08T09:56:39.405Z	1200	1134
2021-12-08T09:56:59.415Z	1200	1134
2021-12-08T09:57:19.430Z	1200	1134
2021-12-08T09:57:39.440Z	1200	1135
2021-12-08T09:57:59.444Z	1200	1136
2021-12-08T09:58:19.455Z	1200	1137
2021-12-08T09:58:39.466Z	1200	1137
2021-12-08T09:58:59.466Z	1200	1138
2021-12-08T09:59:19.477Z	1200	1138
2021-12-08T09:59:39.486Z	1200	1139
2021-12-08T09:59:59.501Z	1200	1140
2021-12-08T10:00:19.504Z	1200	1141
2021-12-08T10:00:39.516Z	1200	1142
2021-12-08T10:00:59.521Z	1200	1142
2021-12-08T10:01:19.523Z	1200	1143
2021-12-08T10:01:39.535Z	1200	1144
2021-12-08T10:01:59.542Z	1200	1144
2021-12-08T10:02:19.548Z	1200	1145
2021-12-08T10:02:39.555Z	1200	1145
2021-12-08T10:02:59.564Z	1200	1145
2021-12-08T10:03:19.570Z	1200	1146
2021-12-08T10:03:39.583Z	1200	1147
2021-12-08T10:03:59.587Z	1200	1148
2021-12-08T10:04:19.591Z	1200	1149
2021-12-08T10:04:39.598Z	1200	1150
2021-12-08T10:04:59.602Z	1200	1150
2021-12-08T10:05:19.608Z	1200	1151
2021-12-08T10:05:39.609Z	1200	1151
2021-12-08T10:05:59.609Z	1200	1151
2021-12-08T10:06:19.611Z	1200	1152
2021-12-08T10:06:39.620Z	1200	1152
2021-12-08T10:06:59.635Z	1200	1153
2021-12-08T10:07:19.646Z	1200	1153
2021-12-08T10:07:39.656Z	1200	1154
2021-12-08T10:07:59.661Z	1200	1154
2021-12-08T10:08:19.670Z	1200	1155
2021-12-08T10:08:39.671Z	1200	1156
2021-12-08T10:08:59.675Z	1200	1157
2021-12-08T10:09:19.686Z	1200	1158
2021-12-08T10:09:39.688Z	1200	1159
2021-12-08T10:09:59.696Z	1200	1160
2021-12-08T10:10:19.707Z	1200	1160
2021-12-08T10:10:39.722Z	1200	1161
2021-12-08T10:10:59.725Z	1200	1161
2021-12-08T10:11:19.738Z	1200	1161
2021-12-08T10:11:39.753Z	1200	1162
2021-12-08T10:11:59.763Z	1200	1163
2021-12-08T10:12:19.766Z	1200	1163
2021-12-08T10:12:39.781Z	1200	1163
2021-12-08T10:12:59.785Z	1200	1164
2021-12-08T10:13:19.797Z	1200	1164
2021-12-08T10:13:39.797Z	1200	1165
2021-12-08T10:13:59.810Z	1200	1166
2021-12-08T10:14:19.818Z	1200	1167
2021-12-08T10:14:39.818Z	1200	1168
2021-12-08T10:14:59.832Z	1200	1168
2021-12-08T10:15:19.841Z	1200	1169
2021-12-08T10:15:39.849Z	1200	1169
2021-12-08T10:15:59.853Z	1200	1170
2021-12-08T10:16:19.862Z	1200	1170
2021-12-08T10:16:39.869Z	1200	1170
2021-12-08T10:16:59.882Z	1200	1170
2021-12-08T10:17:19.896Z	1200	1171
2021-12-08T10:17:39.902Z	1200	1171
2021-12-08T10:17:59.902Z	1200	1171
2021-12-08T10:18:19.910Z	1200	1171
2021-12-08T10:18:39.911Z	1200	1172
2021-12-08T10:18:59.919Z	1200	1173
2021-12-08T10:19:19.923Z	1200	1173
2021-12-08T10:19:39.935Z	1200	1174
2021-12-08T10:19:59.936Z	1200	1175
2021-12-08T10:20:19.937Z	1200	1175
2021-12-08T10:20:39.938Z	1200	1176
2021-12-08T10:20:59.949Z	1200	1176
2021-12-08T10:21:19.952Z	1200	1177
2021-12-08T10:21:39.955Z	1200	1177
2021-12-08T10:21:59.968Z	1200	1177
2021-12-08T10:22:19.982Z	1200	1177
2021-12-08T10:22:39.987Z	1200	1178
2021-12-08T10:22:59.997Z	1200	1178
2021-12-08T10:23:20.004Z	1200	1179
2021-12-08T10:23:40.011Z	1200	1179
2021-12-08T10:24:00.015Z	1200	1180
2021-12-08T10:24:20.018Z	1200	1181
2021-12-08T10:24:40.020Z	1200	1182
2021-12-08T10:25:00.028Z	1200	1182
2021-12-08T10:25:20.034Z	1200	1183
2021-12-08T10:25:40.044Z	1200	1183
2021-12-08T10:26:00.056Z	1200	1183
2021-12-08T10:26:20.066Z	1200	1183
2021-12-08T10:26:40.080Z	1200	1184
2021-12-08T10:27:00.089Z	1200	1184
2021-12-08T10:27:20.097Z	1200	1184
2021-12-08T10:27:40.102Z	1200	1185
2021-12-08T10:28:00.114Z	1200	1185
2021-12-08T10:28:20.122Z	1200	1186
2021-12-08T10:28:40.135Z	1200	1186
2021-12-08T10:29:00.149Z	1200	1187
2021-12-08T10:29:20.151Z	1200	1188
2021-12-08T10:29:40.153Z	1200	1188
2021-12-08T10:30:00.154Z	1200	1189
2021-12-08T10:30:20.169Z	1200	1190
2021-12-08T10:30:40.173Z	1200	1190
2021-12-08T10:31:00.179Z	1200	1191
2021-12-08T10:31:20.183Z	1200	1192
2021-12-08T10:31:40.186Z	1200	1192
2021-12-08T10:32:00.191Z	1200	1193
2021-12-08T10:32:20.205Z	1200	1193
2021-12-08T10:32:40.208Z	1200	1187
2021-12-08T10:33:00.223Z	1200	1190
2021-12-08T10:33:20.234Z	1200	1191
2021-12-08T10:34:11.890Z	1200	1189
2021-12-08T10:34:31.894Z	1200	1190
2021-12-08T10:35:31.916Z	1200	1190
2021-12-08T10:36:11.929Z	1200	1191
2021-12-08T10:37:51.956Z	1200	1195
2021-12-08T10:38:11.972Z	1200	1196
2021-12-08T10:38:31.977Z	1200	1196
2021-12-08T10:38:51.976Z	1200	1189
2021-12-08T10:40:11.995Z	1200	1189
2021-12-08T10:40:31.995Z	1200	1191
2021-12-08T10:41:31.998Z	1200	1190
2021-12-08T10:42:31.998Z	1200	1195
2021-12-08T10:42:52.009Z	1200	1191
2021-12-08T10:43:32.030Z	1200	1195
2021-12-08T10:43:52.038Z	1200	1190
2021-12-08T10:45:12.072Z	1200	1190
2021-12-08T10:46:12.095Z	1200	1190
2021-12-08T10:46:32.100Z	1200	1191
2021-12-08T10:47:32.120Z	1200	1191
2021-12-08T10:48:12.126Z	1200	1189
2021-12-08T10:49:32.147Z	1200	1189
2021-12-08T10:49:52.153Z	1200	1191
2021-12-08T10:50:52.169Z	1200	1190
2021-12-08T10:51:52.189Z	1200	1195
2021-12-08T10:52:12.196Z	1200	1196
2021-12-08T10:52:32.211Z	1200	1190
2021-12-08T10:53:32.232Z	1200	1191
2021-12-08T10:53:52.238Z	1200	1190
2021-12-08T10:55:12.262Z	1200	1191
2021-12-08T10:56:12.297Z	1200	1190
2021-12-08T10:57:12.333Z	1200	1189
2021-12-08T10:58:12.342Z	1200	1196
2021-12-08T10:58:32.350Z	1200	1195
2021-12-08T10:59:12.361Z	1200	1195
2021-12-08T10:59:52.383Z	1200	1190
2021-12-08T11:01:32.420Z	1200	1196
2021-12-08T11:02:52.456Z	1200	1184
2021-12-08T11:03:12.457Z	1200	1176
2021-12-08T11:03:32.457Z	1200	1169
2021-12-08T11:03:52.470Z	1200	1162
2021-12-08T11:04:12.481Z	1200	1156
2021-12-08T11:04:32.493Z	1200	1151
2021-12-08T11:04:52.498Z	1200	1144
2021-12-08T11:05:12.501Z	1200	1140
2021-12-08T11:05:32.506Z	1200	1134
2021-12-08T11:05:52.511Z	1200	1129
2021-12-08T11:06:12.518Z	1200	1124
2021-12-08T11:06:32.526Z	1200	1120
2021-12-08T11:06:52.540Z	1200	1116
2021-12-08T11:07:12.541Z	1200	1111
2021-12-08T11:07:32.554Z	1200	1107
2021-12-08T11:07:52.565Z	1200	1102
2021-12-08T11:08:12.577Z	1200	1098
2021-12-08T11:08:32.589Z	1200	1095
2021-12-08T11:08:52.601Z	1200	1090
2021-12-08T11:09:12.614Z	1200	1087
2021-12-08T11:09:32.620Z	1200	1083
2021-12-08T11:09:52.634Z	1200	1079
2021-12-08T11:10:12.639Z	1200	1075
2021-12-08T11:10:32.647Z	1200	1072
2021-12-08T11:10:52.650Z	1200	1068
2021-12-08T11:11:12.657Z	1200	1065
2021-12-08T11:11:32.659Z	1200	1061
2021-12-08T11:11:52.667Z	1200	1058
2021-12-08T11:12:12.669Z	1200	1055
2021-12-08T11:12:32.669Z	1200	1052
2021-12-08T11:12:52.675Z	1200	1048
2021-12-08T11:13:12.679Z	1200	1045
2021-12-08T11:13:32.694Z	1200	1042
2021-12-08T11:13:52.695Z	1200	1039
2021-12-08T11:14:12.701Z	1200	1036
2021-12-08T11:14:32.710Z	1200	1033
2021-12-08T11:14:52.718Z	1200	1030
2021-12-08T11:15:12.731Z	1200	1027
2021-12-08T11:15:32.738Z	1200	1024
2021-12-08T11:15:52.753Z	1200	1021
2021-12-08T11:16:12.761Z	1200	1018
2021-12-08T11:16:32.768Z	1200	1016
2021-12-08T11:16:52.776Z	1200	1013
2021-12-08T11:17:12.781Z	1200	1010
2021-12-08T11:17:32.785Z	1200	1007
2021-12-08T11:17:52.786Z	1200	1004
2021-12-08T11:18:12.790Z	1200	1002
2021-12-08T11:18:32.791Z	1200	1000
2021-12-08T11:18:52.793Z	1200	996
2021-12-08T11:19:12.800Z	1200	994
2021-12-08T11:19:32.808Z	1200	991
2021-12-08T11:19:52.811Z	1200	989
2021-12-08T11:20:12.815Z	1200	986
2021-12-08T11:20:32.814Z	1200	984
2021-12-08T11:20:52.819Z	1200	981
2021-12-08T11:21:12.829Z	1200	978
2021-12-08T11:21:32.833Z	1200	976
2021-12-08T11:21:52.843Z	1200	975
2021-12-08T11:22:12.845Z	1200	971
2021-12-08T11:22:32.858Z	1200	969
2021-12-08T11:22:52.868Z	1200	967
2021-12-08T11:23:12.873Z	1200	965
2021-12-08T11:23:32.883Z	1200	962
2021-12-08T11:23:52.896Z	1200	960
2021-12-08T11:24:12.904Z	1200	958
2021-12-08T11:24:32.913Z	1200	955
2021-12-08T11:24:52.915Z	1200	953
2021-12-08T11:25:12.923Z	1200	950
2021-12-08T11:25:32.930Z	1200	948
2021-12-08T11:25:52.935Z	1200	946
2021-12-08T11:26:12.937Z	1200	944
2021-12-08T11:26:32.947Z	1200	942
2021-12-08T11:26:52.958Z	1200	940
2021-12-08T11:27:12.969Z	1200	937
2021-12-08T11:27:32.984Z	1200	935
2021-12-08T11:27:52.986Z	1200	933
